mobile_name,price,rating,reviews,features,link
amazon basics,₹299,NA,NA,NA,https://www.amazon.in/amazon-basics-Kickstand-Mobile-Rotating/dp/B0FPCCJGKK/ref=sr_1_81?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-81
"Amazon Brand- Solimo Mobile Cover for Oppo F21 Pro 5G (Soft & Shockproof Back Case with inbuilt Cushioned Edges), Transparent",₹145,4.2 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Thermoplastic-Polyurethane_Clear/dp/B0B6GKVFM3/ref=sr_1_82?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-82
Amazon Brand - Solimo,₹199,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Designer-Printed/dp/B08VHS34XT/ref=sr_1_83?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-83
Amazon Brand - Solimo,₹173,3.8 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Flexible-Transparent/dp/B07XY37NDQ/ref=sr_1_84?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-84
Amazon Brand - Solimo,₹169,5.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Flip-Leather_Brown/dp/B0CJ58CVGN/ref=sr_1_85?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-85
amazon basics,₹179,NA,NA,NA,https://www.amazon.in/amazon-basics-Protection-Premium-Flexible/dp/B0FPCBTPQZ/ref=sr_1_86?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-86
Amazon Brand - Solimo,₹206,5.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Leather_Camel-Black/dp/B0C3R2NG8K/ref=sr_1_87?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-87
Amazon Brand - Solimo,₹172,4.5 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Flip-Oppo-Leather_Black/dp/B09WX9LHJG/ref=sr_1_88?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-88
Amazon Brand - Solimo,₹171,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Flip-Leather_Green/dp/B0BHV3VB3T/ref=sr_1_89?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-89
Amazon Brand - Solimo,₹89,3.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Thermoplastic-Polyurethane_Black/dp/B0CZT16XDH/ref=sr_1_90?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-90
Amazon Brand - Solimo,₹44,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Mobile-SOLOPPOA55CF0084_Multicolor/dp/B09LRK1RXP/ref=sr_1_91?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-91
"Amazon Brand- Solimo Anti Dust Plug Mobile Cover (Soft & Flexible Back case), for Oppo A17 4G (Transparent)",₹222,5.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Basic-Silicone_Clear/dp/B0BRJV6Z1D/ref=sr_1_92?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-92
Amazon Brand - Solimo,₹168,4.5 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Flip-Leather_Coffee/dp/B0BHV5B65L/ref=sr_1_93?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-93
Amazon Brand - Solimo,₹46,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-SOLOPPOR5PROTPU0393-Multicolor/dp/B097FFM4M2/ref=sr_1_94?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-94
Amazon Brand-Solimo,₹174,5.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Shockproof-inbuilt-Cushioned/dp/B0F6YPP4PS/ref=sr_1_95?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-95
Amazon Brand-Solimo,₹186,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Basic-Case-Silicone_Black/dp/B0DGL673VD/ref=sr_1_96?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.BkgOuWNMOI1bcMI66dPJn1hMlxqM_eurTpbIm9fA56P1sCmfAx2DMa_agD4XlYXNXdE2lnc-yTJTjqpw8KL4gueisMN1idWFbJbP6CkwpeKEe2xpdjlyekWOCZnonusoIek6w6Zr1lcrPlvbRcK3IZW6GG1jJrKKkgV9gL9fcjjX7av5aOGhCC4Y_f3sqr04TqZzzdYnGulRE8uuSoab1SvazTnyVv7uWQoiDwrnKmM.wtUctOa5Wo3NhkE8vwolpgLC6EXm9sCc_DwyBelm_PU&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781741&sr=8-96
Samsung,₹24999,4.3 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTYxNTkyNTkyNzA5Nzc1OjE3NzI3ODE3NDk6c3BfYXRmX25leHQ6MzAwNTQyMTcwMzE4ODMyOjowOjo&url=%2FSamsung-Slimmest-Enhanced-Nightography-Processor%2Fdp%2FB0F43W6V6J%2Fref%3Dsr_1_97_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.vMjKs9NFQwnutzIrbMJA6FxKLo9WngsfHY9KIaCMuoRxLWDMvJykNi5TswPHR9hzP8ROvS3hxYVnYpQpqXcj9eEb6RXVlpOPc5UZdsW2FcHOUW8D4pJqNphakM7J7cISS8gGl3O73bz78XXIo3pMZprHtfMwirvSFo9gDIEakS7BcZvulTuTMvIMRf-hJF_4J-hSPh6wZLaB59rgpBAyWK1ORL_xKcouRzwEDI1K9Ps.i1UBlJtRU6nsO_Rhcwz7XV5pqnoP0GBx7q6rPZPEhIw%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781749%26sr%3D8-97-spons%26aref%3DJzN9y2RFWe%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=JzN9y2RFWe&sp_cr=ZAZ
OnePlus,₹33999,4.4 out of 5 stars,NA,NA,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTYxNTkyNTkyNzA5Nzc1OjE3NzI3ODE3NDk6c3BfYXRmX25leHQ6MzAwNjE5NzcxMTUwODMyOjowOjo&url=%2FOnePlus-Snapdragon-Flagship-Powered-Phantom%2Fdp%2FB0FCML66W9%2Fref%3Dsr_1_98_sspa%3Fadgrpid%3D59669252100%26dib%3DeyJ2IjoiMSJ9.vMjKs9NFQwnutzIrbMJA6FxKLo9WngsfHY9KIaCMuoRxLWDMvJykNi5TswPHR9hzP8ROvS3hxYVnYpQpqXcj9eEb6RXVlpOPc5UZdsW2FcHOUW8D4pJqNphakM7J7cISS8gGl3O73bz78XXIo3pMZprHtfMwirvSFo9gDIEakS7BcZvulTuTMvIMRf-hJF_4J-hSPh6wZLaB59rgpBAyWK1ORL_xKcouRzwEDI1K9Ps.i1UBlJtRU6nsO_Rhcwz7XV5pqnoP0GBx7q6rPZPEhIw%26dib_tag%3Dse%26ext_vrnc%3Dhi%26hvadid%3D714703501830%26hvdev%3Dc%26hvlocphy%3D9062129%26hvnetw%3Dg%26hvqmt%3De%26hvrand%3D5358111084222879881%26hvtargid%3Dkwd-389585526667%26hydadcr%3D25224_2856613%26keywords%3Damazon%2Boppo%2Bmobiles%26mcid%3Dfff1236c109c399bb3a8ea221d9044df%26qid%3D1772781749%26sr%3D8-98-spons%26aref%3DyCW449p8hO%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=yCW449p8hO&sp_cr=ZAZ
Amazon Brand-Solimo,₹173,3.1 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Basic-Reno7-Silicone_Clear/dp/B09X19FJ4P/ref=sr_1_99?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.vMjKs9NFQwnutzIrbMJA6FxKLo9WngsfHY9KIaCMuoRxLWDMvJykNi5TswPHR9hzP8ROvS3hxYVnYpQpqXcj9eEb6RXVlpOPc5UZdsW2FcHOUW8D4pJqNphakM7J7cISS8gGl3O73bz78XXIo3pMZprHtfMwirvSFo9gDIEakS7BcZvulTuTMvIMRf-hJF_4J-hSPh6wZLaB59rgpBAyWK1ORL_xKcouRzwEDI1K9Ps.i1UBlJtRU6nsO_Rhcwz7XV5pqnoP0GBx7q6rPZPEhIw&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781749&sr=8-99
Amazon Brand-Solimo,₹242,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Protection-Premium-Flexible/dp/B0FJFJZGQW/ref=sr_1_100?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.vMjKs9NFQwnutzIrbMJA6FxKLo9WngsfHY9KIaCMuoRxLWDMvJykNi5TswPHR9hzP8ROvS3hxYVnYpQpqXcj9eEb6RXVlpOPc5UZdsW2FcHOUW8D4pJqNphakM7J7cISS8gGl3O73bz78XXIo3pMZprHtfMwirvSFo9gDIEakS7BcZvulTuTMvIMRf-hJF_4J-hSPh6wZLaB59rgpBAyWK1ORL_xKcouRzwEDI1K9Ps.i1UBlJtRU6nsO_Rhcwz7XV5pqnoP0GBx7q6rPZPEhIw&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781749&sr=8-100
Amazon Brand - Solimo,₹145,5.0 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Shockproof-Cushioned-Transparent/dp/B098PF716Z/ref=sr_1_101?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.vMjKs9NFQwnutzIrbMJA6FxKLo9WngsfHY9KIaCMuoRxLWDMvJykNi5TswPHR9hzP8ROvS3hxYVnYpQpqXcj9eEb6RXVlpOPc5UZdsW2FcHOUW8D4pJqNphakM7J7cISS8gGl3O73bz78XXIo3pMZprHtfMwirvSFo9gDIEakS7BcZvulTuTMvIMRf-hJF_4J-hSPh6wZLaB59rgpBAyWK1ORL_xKcouRzwEDI1K9Ps.i1UBlJtRU6nsO_Rhcwz7XV5pqnoP0GBx7q6rPZPEhIw&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781749&sr=8-101
amazon basics,₹264,4.0 out of 5 stars,NA,NA,https://www.amazon.in/amazon-basics-Protection-Silicon-Flexible/dp/B0D1MNRC6Q/ref=sr_1_102?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.vMjKs9NFQwnutzIrbMJA6FxKLo9WngsfHY9KIaCMuoRxLWDMvJykNi5TswPHR9hzP8ROvS3hxYVnYpQpqXcj9eEb6RXVlpOPc5UZdsW2FcHOUW8D4pJqNphakM7J7cISS8gGl3O73bz78XXIo3pMZprHtfMwirvSFo9gDIEakS7BcZvulTuTMvIMRf-hJF_4J-hSPh6wZLaB59rgpBAyWK1ORL_xKcouRzwEDI1K9Ps.i1UBlJtRU6nsO_Rhcwz7XV5pqnoP0GBx7q6rPZPEhIw&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781749&sr=8-102
Amazon Brand - Solimo,₹199,3.2 out of 5 stars,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Designer-Printed/dp/B08569YLL8/ref=sr_1_103?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.vMjKs9NFQwnutzIrbMJA6FxKLo9WngsfHY9KIaCMuoRxLWDMvJykNi5TswPHR9hzP8ROvS3hxYVnYpQpqXcj9eEb6RXVlpOPc5UZdsW2FcHOUW8D4pJqNphakM7J7cISS8gGl3O73bz78XXIo3pMZprHtfMwirvSFo9gDIEakS7BcZvulTuTMvIMRf-hJF_4J-hSPh6wZLaB59rgpBAyWK1ORL_xKcouRzwEDI1K9Ps.i1UBlJtRU6nsO_Rhcwz7XV5pqnoP0GBx7q6rPZPEhIw&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781749&sr=8-103
Amazon Brand - Solimo,₹171,NA,NA,NA,https://www.amazon.in/Amazon-Brand-Solimo-Flip-Leather_Green/dp/B0BHV3VB3T/ref=sr_1_104?adgrpid=59669252100&dib=eyJ2IjoiMSJ9.vMjKs9NFQwnutzIrbMJA6FxKLo9WngsfHY9KIaCMuoRxLWDMvJykNi5TswPHR9hzP8ROvS3hxYVnYpQpqXcj9eEb6RXVlpOPc5UZdsW2FcHOUW8D4pJqNphakM7J7cISS8gGl3O73bz78XXIo3pMZprHtfMwirvSFo9gDIEakS7BcZvulTuTMvIMRf-hJF_4J-hSPh6wZLaB59rgpBAyWK1ORL_xKcouRzwEDI1K9Ps.i1UBlJtRU6nsO_Rhcwz7XV5pqnoP0GBx7q6rPZPEhIw&dib_tag=se&ext_vrnc=hi&hvadid=714703501830&hvdev=c&hvlocphy=9062129&hvnetw=g&hvqmt=e&hvrand=5358111084222879881&hvtargid=kwd-389585526667&hydadcr=25224_2856613&keywords=amazon+oppo+mobiles&mcid=fff1236c109c399bb3a8ea221d9044df&qid=1772781749&sr=8-104
